-1.82384620555320	-1.83431167463807	1
-1.65564167619823	-2.12637373277231	1
-1.98148426316118	-2.39005734830063	1
-2.13863032384487	-1.75842718031513	1
-1.98088020776847	-2.07849491167318	1
-1.89375218771297	-0.887623664391991	1
-1.26435814640198	-2.49299195746702	1
-1.34705043520835	-0.819017227307552	1
-1.76966485854022	-1.11237202401346	1
-1.96036364827364	-1.66183930853788	1
-1.53704721723914	-1.91333802690593	1
-1.60253175280190	-2.26576491393262	1
-1.91880658913160	-1.31962287003140	1
-1.69467601495708	-1.66369767944336	1
-1.09857415334952	-1.57711373172961	1
-1.73437965237350	-0.959797889562881	1
-0.793016217410964	-0.774510656947993	1
-1.08414048247491	-1.17477832618087	1
-1.20090376374134	-2.34538891304599	1
-1.40432295243806	-1.26282022549119	1
-2.19189608170951	-1.30761263900889	1
-1.90629418337322	-2.08088640163803	1
-1.50110828875897	-2.04315401618944	1
-1.08437362904318	-1.28447600126149	1
-1.24612514173434	-2.24679157933506	1
-1.26498709046709	-1.39505557013524	1
-1.78217412602865	-2.03291395338196	1
-1.97695392751613	-1.26471820643310	1
-1.39573525021023	-2.02407166214543	1
-1.80131816903248	-1.18955992589859	1
-1.86317066999620	-2.07749181302340	1
-1.77358777519772	-1.20029194642973	1
-0.989278498585330	-1.93581891921356	1
-1.13113491315678	-2.13842739529780	1
-1.48407930017445	-1.53835508601977	1
-1.51552627961818	-1.43783841987656	1
-1.24904012731650	-0.963477626955970	1
-1.41114228223896	-1.26680931926107	1
-1.91516140290113	-1.74405683659661	1
-1.88892666670606	-1.94133596770006	1
-1.63794779530644	-1.36050855867087	1
-0.839974226436713	-2.12206600498362	1
-1.51818768591447	-1.96101592087820	1
-1.29661770790594	-1.35361340311628	1
-1.63935208832005	-1.65146216305544	1
-1.07674682521381	-0.995782556194102	1
-1.34888478118534	-0.927438312208054	1
-1.39332616080905	-1.49785713690596	1
-2.09217590581315	-0.882838651148830	1
-1.25361379896924	-1.97185451980545	1
-1.76462279995099	-2.21749416649462	1
-0.931164665055492	-0.674689698112703	1
-1.46548816248972	-2.23539620892581	1
-1.47929273411198	-1.94957217338044	1
-1.79517715813698	-1.90547756187444	1
-1.22135159861741	-1.32326496001109	1
-1.85758072239087	-1.54685647623840	1
-0.835163111875193	-0.564082559561494	1
-0.839225604159132	-1.59279939001362	1
-0.585975277541811	-1.03403947844428	1
-1.96775211567354	-1.51614655270959	1
-1.52625449513057	-1.40500981448444	1
-2.07839333050727	-1.20734424645992	1
-1.13924110541796	-1.52983687944141	1
-1.69639294340643	-1.13677960585090	1
-1.69924233996098	-1.26420683104770	1
-1.53044312350717	-2.25943965260258	1
-1.22782523091863	-1.06141949029470	1
-1.75619410664825	-2.00207439770896	1
-2.02140180922217	-1.85586807929988	1
-0.875551432944694	-0.433886074584378	1
-0.523278604486088	-1.55894154857378	1
-1.03799499620841	-1.69626800306811	1
-1.62749178097698	-1.12221518611487	1
-1.73080960594025	-1.72967654710288	1
-1.54707429169519	-1.67966314475840	1
-2.23033357181003	-2.11305172485659	1
-1.25726343455622	-1.26421847185949	1
-2.24970960595754	-1.66089665128776	1
-1.42059915154558	-1.94326766439348	1
-1.05540813706797	-1.63063952396028	1
-1.49629509493296	-1.91974066662418	1
-1.15497411979988	-1.85639546118458	1
-1.72531283549952	-1.53809781807170	1
-1.03613573766736	-1.16812783422124	1
-1.08479794974896	-0.705317160610300	1
-0.786419483050257	-0.968425675609698	1
-1.76451151355261	-1.54930226543051	1
-1.83938127944466	-1.82229221860752	1
-1.49487448564015	-2.37684011270459	1
-1.42653992415485	-2.68534626157016	1
-2.42811880122590	-1.80429999256139	1
-1.94969139433596	-1.33303625764147	1
-0.908439249829048	-0.659507277560843	1
-1.53624391131785	-1.59763484469071	1
-1.38933696004190	-1.91240779610006	1
-1.33846401015783	-1.87822962196952	1
-1.42635568356641	-1.37306052481723	1
-0.502735572436273	-0.375248059340060	1
-1.65560664620330	-1.59619688384894	1
-0.966505754283106	-1.98427731278723	1
-2.08803756828421	-2.31393765865039	1
-0.862534609688770	-0.784349323318723	1
-2.19282611992082	-1.68358121971970	1
-1.80490397265563	-1.69128940840961	1
-0.937289423097583	-1.55011092463723	1
-1.57476562233518	-1.44941020443203	1
-1.06778789232626	-1.56025544971356	1
-1.83356202414915	-1.94303831020757	1
-1.01112337319910	-1.36998413668916	1
-1.43166247886294	-1.71926098483944	1
-1.66352779347722	-1.05925027948256	1
-1.12900477941230	-1.12950703557818	1
-1.74358078933114	-1.03400215628116	1
-1.41195196137961	-1.64896344282613	1
-1.77882050898301	-1.72783720297372	1
-1.37426206918240	-1.25604316554217	1
-1.38671567962477	-1.88454004408379	1
-1.29743908208865	-1.02271349736863	1
-1.75350314648126	-1.30644039127669	1
-1.84726150904421	-1.68423370054803	1
-1.45115313365124	-1.74789318293617	1
-1.42363058215677	-2.25988078976392	1
-1.66599712822209	-2.21906149366261	1
-1.53719707325982	-1.87408986991765	1
-1.23488687052737	-1.04922453861417	1
-1.32355076064545	-1.16182289749254	1
-1.05146162832297	-1.16878090749311	1
-0.920563023870906	-1.69659502216699	1
-1.78428782875856	-1.58904422994708	1
-2.25568978949291	-1.19649306668837	1
-2.17818823541806	-1.65773683582133	1
-1.84606500161713	-1.94719633910296	1
-1.31378895128412	-2.40870806784223	1
-2.06620117831168	-1.46481119783734	1
-1.25412936310345	-1.57037317830879	1
-1.78179587511917	-1.80304883753845	1
-0.919470530908583	-2.35273153485786	1
-1.93525883830983	-1.67885801608200	1
-1.14280715450004	-1.39324516065949	1
-1.74026237458617	-1.04113399369091	1
-1.29187986430927	-0.898960865241014	1
-1.78004945141854	-1.56798367737313	1
-1.17008763922915	-1.54850510883344	1
-1.77633640134051	-1.31565609638445	1
-0.999162763153120	-1.47706690861550	1
-0.819860130225674	-1.09722727827366	1
-2.20542460386505	-1.36760455339816	1
-1.28586896305248	-1.86731939203451	1
-1.26108671766293	-1.43118157208650	1
-1.62346667609129	-1.39182051507988	1
-2.16693764971159	-1.91863428452543	1
-1.08154695113494	-2.27669711639945	1
-2.48140866566884	-1.45300355635639	1
-1.57488629711468	-2.45926028653472	1
-0.791390767275851	-0.782384744862727	1
